city_name,description,why_visit,whats_included,whats_not_included,restrictions,additional_info,location
Angelic Star and UFO Night Vision Tour,"During this guided two-hour tour, you will scan the Sedona night sky for stars, UFOs, UAP (Unidentified Aerial Phenomena) and SSP (Secret Space Force). You will wear advanced infrared night vision goggles and be given a laser device to help in your search. Along the way, you may explore, expand and awaken your consciousness and awareness to spiritual higher dimensional beings and reality.",[],['PVS7 night vision goggles'],['Transportation'],[],['People with reduced mobility must provide their own equipment.\rPlease bring your ticket with you to the attraction.\rBe aware that operators may cancel for unforeseen reasons.\rYou need to be 18 years or older to book or be accompanied by an adult. Operated by Sedona UFO and Vortex Tours'],"Departure pointAirport Rd 538, Sedona, AZ, 86336Meet your guide at 89AlienWare UFO Gift Store located next to the Harley-Davidson store.

Please note that the sun sets at different times throughout the year. The tour provider will contact you to confirm your tour start time."
Grand Canyon South Rim Day Trip from Sedona,"During this day trip from Sedona, you will be able to visit the South Rim of the Grand Canyon. You will be able to shop and dine at the Cameron Trading Post and Grand Canyon Village and witness scenic overlooks, such as Yavapai Point, Lipan Point and the Desert View Watchtower. You will also be able to see picturesque vistas in the canyon that offer spectacular opportunities for photos. You will also be able to learn about the canyon's history and see Native American artwork during your day trip.",[],"['Hotel pickup and drop-off', 'Bottled water', 'Admission to the Cameron Trading Post', 'Admission to the South Rim']","['Tips', 'Lunch']","['Not recommended for pregnant visitors', 'Not recommended for visitors with back problems', 'Not recommended for visitors with heart problems or serious medical conditions', 'Requires a moderate level of physical fitness']","['English (US)', 'English (US)', 'English (US)']","Pick-up pointSedona, AZPlease note that complimentary pickup and drop-off services are available from hotels in Sedona. Please enter your pickup details at checkout.

Please contact the tour provider to confirm your pickup details."
Scavenger Hunt in Jerome,"This two-hour immersive experience will take you on an adventure around Jerome. You'll receive both photo and video clues as well as talk to locals to solve puzzles and explore more locations. As you proceed with your scavenger hunt, you will get to discover the unusual history and some quirky stories about Jerome – as well as the city's art, architecture and culture.",[],['Clues'],['Smartphone with WhatsApp installed'],['Requires a moderate level of physical fitness'],"['The scavenger hunt takes approximately two hours. \rIf you have a team member with reduced mobility, your host can suggest where they can play from and how they can interact with the team through a smartphone.\rThe activity is mostly outdoors.\rThis is a private activity available only to your group.\rYour host will interact with you through Whatsapp. The team leader will need WhatsApp on their phone. \rShow more', 'Show more']","Departure pointJerome Fire Station, Main St 101, Jerome, 86331The hunt starts near the Jerome Fire Department. 

Please note that the tour provider will contact you via WhatsApp the day before the game to provide important pre-game information, further details and directions."
Oak Creek Canyon Jeep Tour from Sedona,"On this guided tour from Sedona, you will be able to see some of the most picturesque views in the surrounding area. You will be able to travel on a scenic road that connects Sedona to Flagstaff, where you will be able to see the wildlife, flowers and red rocks in Oak Creek Canyon. You will also be able to learn more about Sedona and the surrounding area's history, geology and archaeology from your guide.",[],['Guide services'],['Tips'],"['Not recommended for pregnant visitors', 'Not recommended for visitors with back problems', 'Not recommended for visitors with heart problems or serious medical conditions', 'Requires a moderate level of physical fitness']","['English (US)', 'English (US)', 'English (US)']","Departure point2900 W State Rte 89A, Sedona, AZ, 86336Please meet your guide at the listed address, located near Nick's Westside."
Sedona UFO and Stargazing Night Tour,"On this tour, you'll get to search for UFOs and stars in the Sedona night sky. You'll be given custom military night vision goggles to use. You'll see UFOs moving across the sky, and you'll be able to take in views of millions of stars and constellations. Throughout the tour, your guide will share interesting information and entertaining stories with you.",[],"['Military night lasers', 'Pair of night vision goggles per two adults', 'Gift']","['Gratuities', 'Transportation']","['Suitable for all fitness levels', 'This tour involves a moderate amount of walking and climbing staircases.']","['This activity is not suitable for people with reduced mobility.', 'This activity is not suitable for people with reduced mobility.', ""Visitors must have a valid driver's license."", ""Visitors must have a valid driver's license."", 'Please arrive at least 30 minutes before the activity starts.', 'Please arrive at least 30 minutes before the activity starts.', 'Comfortable footwear is recommended.', 'Comfortable footwear is recommended.', 'Operates in all weather conditions, please dress appropriately.', 'Operates in all weather conditions, please dress appropriately.']","Departure pointSedona UFO Tours LLC Tour Center, D, W State Rte 89A 1890, Sedona, 86336The tour ends at the tour viewing location."
Diamondback Gulch Jeep Off-roading Experience,"During this private off-roading experience from Sedona, you'll be able to ride in a Jeep to Diamondback Gulch. You'll see Sedona's historic district, red rocks, rolling hills, panoramic views and landscape during your ride and time on the trail. You'll also be able to learn about nature, geology, archaeology and history in the area from your naturalist guide.",[],['Guide services'],['Tips'],[],['This tour is not recommended for children aged 0–2 years or visitors with neck conditions.\rA minimum of two participants is required to book this tour.\rThis tour can accommodate a maximum of six participants.\rPlease bring your ticket with you to the attraction.\rBe aware that operators may cancel for unforeseen reasons.\rYou need to be 18 years or older to book.Operated by A Day in the West Jeep Tours'],"Departure point2900 W State Rte 89A, Sedona, AZ, 86336"
Wild Wild West Tour of Jerome,"During this guided tour, you will take a trip back in time to Jerome’s most famous mining sites. First, you will visit Audrey Shaft Headframe Park where you can stand on glass above a 1,900-foot shaft. Next, you will visit the Douglas Mansion, built in 1916 by a family of entrepreneurs in Jerome. Along the way, you will pass by Jerome’s wineries and learn about the rise and fall of the world’s largest copper mining town and its famous figures, such as Billy the Kid and Wyatt Earp.",[],['Bottled water'],,"['Not recommended for visitors with heart problems or serious medical conditions', 'Suitable for all fitness levels']","['English (US)', 'English (US)', 'English (US)']","Departure point403 Clark St, Jerome, AZ, 86331Meet your guide at the listed address.

The tour provider is located in unit B-7 of the Jerome UVX Center. The building is located on Clark Street between Haunted Hamburger and the fire station above the park."
Full Moon Meditation in Sedona,"During this experience, you'll get to meditate under a full moon in Sedona. You'll be guided by a certified mindfulness and meditation instructor who will also teach you about the significance of the lunar cycle and the role it plays in your personal and spiritual growth. During the meditation, you'll be guided through intention-setting exercises as you centre yourself. You'll be seated under the light and energy of the full moon as it rises over the red rocks.","['Certified mindfulness and meditation instructor', 'Chance to set your intentions and centre yourself', 'Opportunity to meditate under a full moon']","['Headlamp flashlight', 'Zafu meditation cushion', 'Blanket']",,['Public transport links nearby'],"['Suitable for all fitness levels', 'Suitable for all fitness levels']","Departure pointWest Sedona, Sedona, AZ, 86336The meeting location will be shared with you a day or two before the experience. It will be in West Sedona."
"Cemetery Ghost Adventure Cottonwood, Az","Visit a wild west historic cemetery in the heart of the Verde Valley. Only 20 minutes from Sedona, Az lies one of the oldest cemeteries in Arizona. Hear the harrowing tales of the earliest settles of the territory. Take paranormal readings while viewing these spectacular monuments to our ancestors.",[],['Local guide'],"['Gratuities', 'Bring Flashlights']",[],[],"Departure pointCottonwood Cemetery, N Main St 599, Cottonwood, 86326Located at the Pioneer Cemetery Old Towne Cottonwood, Az. The south entrance."
Grand Canyon Tour and Railway Ride,"For this tour, you’ll travel to Grand Canyon National Park where you’ll board a traditional train for a one-way route along a historic railway. You’ll have unbeatable views over the natural wonder, and when you arrive at Grand Canyon Village, you’ll learn about the fascinating history of the region with the help of an expert local guide. You’ll have free time to grab lunch, and you’ll spend the rest of your time with your guide travelling through the Navajo Nation, stopping at the famous Cameron Trading Post to browse souvenirs crafted by artisans from Arizona’s Native tribes.",[],"['One-way train ride', 'Guide services', 'Bottled water', 'Hotel pickup and drop-off']","['Lunch', 'Tips']",[],"['A minimum of four participants is required for the tour to go ahead. \rArizona State Law requires that all children aged 0–8 years ride in a car seat or booster seat. Participants must provide their own car seat or booster seat for their tour.\rFor Coach Class one-way train passengers, journeys during November–December are on southbound trains from the Grand Canyon on the return journey.\rPlease bring your ticket with you to the attraction.\rBe aware that operators may cancel for unforeseen reasons.\rYou need to be 18 years or older to book or be accompanied by an adult. Operated by Great West Tours']","Pick-up pointFlagstaff, AZPlease note that complimentary pickup and drop-off services are available from hotels in Sedona, Village of Oak Creek and Flagstaff (city limits only). Please enter your pickup details at checkout. 

Please contact the tour provider 72 hours before the tour date to confirm pickup details. You'll find their contact details on the ticket."
"Mountain Town Of Madness, Original *Adult Only* Haunted Downtown Flagstaff Tour","This is darker than our standard tour. Feel the presence of the pioneers and the town’s forefathers (and mothers!) as you walk the sidewalks of historic downtown. Chill to tales of ghostly spectors, murderous villains and past tragedies, all told by an eccentric and ethereal guide. Flagstaff, Arizona was once a sleepy little railroad settlement at the base of Mount Humphries. It managed to survive and thrive and today is a town with ghosts, rather than a ghost town. Meet John Weatherford, eccentric builder of both the Orpheum Theatre and iconic Weatherford Hotel. Smile at kindly Dr. Raymond, beloved town physician, who built his home and offices on Leroux St. The 1926 train depot and Hotel Monte Vista are not only of historic note–both buildings are known as supernatural hotspots. Shiver at the tragic story of Marie Walkup and her murdered children that occcured during the town’s 1937 hey-day. And shake your head at the 1988 trial in which the Skin Walker defense prevailed.",[],"[""Adults only 1 mile guided walking tour through downtown Flagstaff's haunted history"", 'An experienced, knowledgeable, and eccentric guide']","['Due to the length of stories and number of stops, we will not enter any historic haunts', 'Gratuities']",[],"['What guests loved mostSee all reviews', 'What guests loved mostSee all reviews', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","Departure point212 W Aspen Ave, W Aspen Ave 212, Flagstaff, 86001There is plenty of metered and free parking nearby the parking lot of Wheeler Park. We will begin in the center of the parking lot that Wheeler Park and City Hall share. Our Southwestern Gothic-dressed guide will be waiting for you by the parking meter, nearby the cougar statue."
Grand Canyon Sunset Tour,"This tour from Flagstaff will take you to explore Grand Canyon National Park at the most beautiful time of day – sunset.  You'll be able to explore the East Rim of the Grand Canyon and climb to the top of the Desert Watchtower for sweeping vistas. You'll also get the chance to stop at the historic Cameron Trading Post, where you can shop for unique artwork and souvenirs crafted by the indigenous peoples of Arizona.  You can round off the tour with a spectacular sunset dinner at Grand Canyon Village on the canyon's South Rim.",[],"['Visit to the Cameron Trading Post', 'Grand Canyon sunset', 'Multiple stops at the East Rim', 'Dinner', 'Free time at the South Rim', 'Bottle of water']",['Tips'],[],['A minimum of four participants is required for the tour to go ahead.\rPlease bring your ticket with you to the attraction.\rBe aware that operators may cancel for unforeseen reasons.\rYou need to be 18 years or older to book or be accompanied by an adult. Operated by Great West Tours'],"Pick-up pointFlagstaff, AZPlease note that pickup is available from within the city limits of Flagstaff. 

Please provide your pickup details at checkout. 

Please note that hotel pickup will commence ten minutes before the scheduled tour time."
Jerome & Tuzigoot National Monument Tour,"On this guided tour from Sedona, you will be able to visit the historic mining town of Jerome, Arizona. During the tour, you will be able to visit the Tuzigoot National Monument that overlooks the Verde River. You will also see unique homes, shops, art galleries and more in the town. You will have time for lunch on your own during the tour. Led by a professional guide, you will also learn about Jerome's history.",[],"['Pickup and drop-off', 'Bottled water', 'Admission to Tuzigoot National Monument', 'Guide services']","['Lunch', 'Tips']",[],['A minimum of four participants is required for the tour to go ahead.\rPlease note that there will be time on the tour for lunch on your own.\rPlease bring your ticket with you to the attraction.\rBe aware that operators may cancel for unforeseen reasons.\rYou need to be 18 years or older to book or be accompanied by an adult. Operated by Great West Tours'],"Pick-up pointSedona, AZPlease note that complimentary pickup and drop-off services are available from hotels in Sedona.

Please enter your pickup details at checkout.

If your hotel is not located in the listed pickup area, please contact the tour provider to arrange a meeting point."
Sedona Highlights Luxury Van Tour,"On this tour, you will be able to admire the scenery of Sedona and see several iconic sites. Once you arrive at the meeting point, you will get on a luxurious van for the tour. Next, you will drive through uptown Sedona, learn more about its history and get recommendations on the best places to shop and dine.  As the tour continues, you will travel along Highway 179 to visit the Chapel of the Holy Cross, the Bell Rock, the Vortex sites and the Mermaid Rock. At the end of the tour, you will be able to see a scenic sunset while learning more about Sedona's native culture and the wild west.",[],"['Transportation', 'Guide services']","['Hotel pickup and drop-off', 'Tips']",['Requires a moderate level of physical fitness'],"['Children under 18 years old must be accompanied by an adult.', 'Children under 18 years old must be accompanied by an adult.']","Departure point301 N State Rte 89A, Sedona, AZ, 86336Please arrive at the office of the tour provider, located in the Sacajawea Plaza."
Grand Canyon Sunset Tour from Sedona,"During this sunset tour, you'll travel through Oak Creek Canyon and stop to shop for souvenirs and arts and crafts at the historic Cameron Trading Post at the Navajo Nation. Along the way, you'll see ponderosa pine trees and dormant volcanoes in Flagstaff. You'll enter the Grand Canyon National Park from the east side, with your first stop at the Desert Watchtower where you will have time to go up to the top of the tower. The tour will continue with multiple stops at the East Rim and free time at the South Rim. Then, you will see more views, including of the Painted Desert and Little Colorado River Gorge, as you head west toward Grand Canyon Village. Your tour will culminate with dinner, which you can eat while watching the sunset over the Grand Canyon.","['Visit to Cameron Trading Post in the Navajo Nation', 'Dinner served during sunset at the Grand Canyon', 'Multiple Grand Canyon East Rim and South Rim stops']","['Dinner', 'Transportation']",['Tips (15–20% recommended)'],"['Not recommended for pregnant visitors', 'Not recommended for visitors with back problems', 'Not recommended for visitors with heart problems or serious medical conditions', 'Suitable for all fitness levels']","['English (US)', 'English (US)', 'English (US)']","Pick-up pointSedona, AZComplimentary pickup and drop-off services are available from hotels in Sedona and Village of Oak Creek (within city limits only). Please enter your pickup details at checkout or contact the tour provider after booking.

Please make sure to provide your hotel information to the tour provider at least 72 hours before the tour.

Please be ready ten minutes before your scheduled pickup time."
Couples Reiki Energy Vortex in Sedona,"During this reiki energy vortex tour for couples, you'll visit male and female vortex sites at one of the most energetic sites in Sedona. You'll be guided by a life-long martial artist reiki master who will teach you about your chakras and how to witness each zone's frequency. During this experience, you'll learn about other cultures, the native American medicine wheel, and you'll receive a personalised chakra reading and a special gift.",[],"['Gift', 'Bottled water']",['Transportation'],['Suitable for all fitness levels'],"['English (US)', 'English (US)', 'English (US)']","Departure pointIntuitive Wellness Center, E, W State Rte 89A 1890, Sedona, AZ, 86336IWC is located directly off 89A behind Dominos Pizza in Plaza 777. This plaza is direct across the highway from Starbucks. The building is yellow, adobe, and teal. Go behind Dominos and park in front of Suite D and E."
Hopi Lands and Cultural Tour from Flagstaff,"This unique and fascinating journey will take you into the heart of Hopi country. Visit the oldest continuously occupied villages in the United States and experience Native American culture and their history. Note: Tour not available on Christmas Day, December 25th.",[],"['Lunch provided', 'Arizona State Law Requires All Children Eight Years and Younger to be in a Car Seat/Booster Seat.', 'Hopi Cultural Center', 'Bottled water', 'A true cultural and spiritual experience', 'Knowledgeable professional guides', 'Hotel Pick-up and Drop-off (within city limits only)']","['Gratuity not included - 15% - 20% tip for your guide recommended if you enjoy your tour', 'Guests are required to provide their own car seat/booster seat for their tour.']",[],[],
Hopi Lands and Cultural Tour from Sedona,"This unique and fascinating journey will take you into the heart of Hopi country. Visit the oldest continuously occupied villages in the United States and experience Native American culture and their history. Note: Tour not available on Christmas Day, December 25th.",[],"['Lunch provided', 'Arizona State Law Requires All Children Eight Years and Younger to be in a Car Seat/Booster Seat.', 'Hopi Cultural Center', 'A true cultural and spiritual experience', 'Bottled water', 'Knowledgeable professional guides', 'Hotel Pick-up and Drop-off (within city limits only)', ""Visit the Mesas of the Hopi's""]","['Gratuity not included - 15% - 20% tip for your guide recommended if you enjoy your tour', 'Guests are required to provide their own car seat/booster seat for their tour.']",[],[],
Sightseeing Tour in Jerome,"On this 1-hour walking tour, you’ll embark on a shuttle tour to the downtown district of Jerome in Arizona. This region is popular as a ghost town and you’ll get a chance to hear the tales and see some of the most prominent sights. A local guide will accompany you and take you on a walking tour through the building and ruins of Jerome, which have a haunting past. You’ll have ghost meters and E.M.F. metres to check for any paranormal activities or any possible ghost sightings. The guide will share the most recent information on the town’s hauntings, its lawless early days, disaster tales and much more.",[],['Guide services'],"['Tips', 'Flashlights', 'Mandatory sales tax']",['Children under 18 years old must be accompanied by an adult.'],"['English (US)', 'English (US)', 'English (US)']","Departure point403 Clark St, Jerome, AZ, 86331Please arrive at the meeting point located at the top of Cleopatra Hill in the centre of town. Please follow the set of steep stairs up and go across the street towards the large complex on the main street level, just down the street from the Haunted Hamburger.

Please arrive at the meeting point at least 15 minutes before tour time."
Uncorked: Wine Fest at Verde Canyon Railroad,"Verde Canyon Railroad's Uncorked Wine Festival is a springtime celebration. The event features the selection of wines from all over the world and it’s a party on the depot patio from 11:00am-12:45pm, prior to the train’s departure. This package offers a tasting of select wines (4 tastes) at the beverage bar on the depot's patio prior to boarding the train, your choice of lunch at our Copper Spike Cafe, and includes a souvenir wine glass etched with the train's logo. Additional wine may be purchased by the bottle on board the train.",[],"['During the train ride complimentary charcuterie boxes and a Champagne toast are provided.', ""Wine Tasting (4 tastes) at the Depot prior to the Train's Departure"", 'Restroom on board', 'Cafe voucher for use at depot prior to departure']","['Alcoholic and spirits-free drinks available for purchase on board train', 'Pets are not allowed on train']",[],[''],"Ticket collection point300 N Broadway, N Broadway 300, Clarkdale, 86324• Passenger must present a photo ID and along with voucher to receive train tickets
• Passengers must check-in a minimum of 1 hour prior to departure time
• Pre-ordered Meals are served ONLY at DEPOT restaurant
• Strollers and car seats are NOT allowed onboard the train
• No outside food or beverage is allowed onboard the train
• Unfortunately, special dietary options are unable to be accommodated
• Backpacks and purses are subject to search"
Sedona to Grand Canyon Day Trip,"The Grand Canyon is one of the biggest parks in the world and can be a bit intimidating. Sit back and relax while your professional guide takes you through the best stops in the Canyon. We start with departure from Sedona. Then drive thru one of the U.S. top 10 scenic drives. Continuing on to Flagstaff, Arizona, with a restroom stop.Spend two+ hours in Grand Canyon. Enjoy lunch at Grand Canyon Village while admiring the views from the South Rim. Pack a lunch or enjoy dining at one of the Village restaurants. Stop at the best points along the South Rim. Capture amazing photos! Learn the history of this National Park wonder. Return to Sedona in time for dinner!",[],"['Bottled water', 'National Park Entrance Fee', 'Parking Fees']","['Guest may purchase lunch or pack a lunch', 'Gratuities', 'Car Seat/Booster Seat- Arizona State Law required for children 8 & under. Guests required to bring.']",[],[],"Departure point450 Jordan Rd, Jordan Rd 450, Sedona, 86336Park in the parking lot of Lime Green Tours office space- 450 Jordan Road. Your tour guide and van will greet you there."
Majestic Full Moon Private Jeep Tour from Sedona,"Travel along a wagon trail originally built to join Sedona and Flagstaff. See the moonlit rock formations and the city as we climb 1,500 above Sedona in our most rugged Jeeps.This majestic tour will give you an experience you will never forget. Our guides will give you incredible information and stop at the best photo opportunities along the way. Experience this nighttime tour with almost no other vehicles on the trail in a private Jeep with heated seats and our most experienced guides!",[],['Private transportation'],['Gratuities'],[],[],"Ticket collection point2900 W State Rte 89A, W State Rte 89A 2900, Sedona, 86336Please arrive 30 minutes prior to departure for check-in."
"Luxury Private Half Day Sedona Wine Tour, priced for up to 6 ppl","Price includes up to 6 guests. Discover and experience the Verde Valley and Sedona vineyards and area interests with our knowledgeable and experienced guides, all in the comfort of your private luxury limousine. Our tours can also be adjusted and customized to your schedule and desires to maximize your enjoyment. Avoid time crunches from non private bus tours by using Sedona Tours and Transportation.You can also take in other sights, Jerome, Az, Chapel of the Holy Cross or other iconic landmarks of the Sedona area. Your tour can be improvised and tailored to include as much as you may want to visit, as this is a private tour. We create a lasting impact on your Sedona vacation showcasing the beauty and history of Sedona and The Verde Valley Wine Trail",[],"['Private transportation', 'Bottled water', 'Snacks']",['Gratuities'],[],[],
Private Sedona Vortex Healing Tour,"A Private world-class small group experience guided by a master life coach. New listing, see reviews on my 3 hour vortex tour.See stunning views away from the crowds.Experience hidden Sedona, as seen by the locals.I guide thousands of Sedona visitors every year from across the nation.",[],['Discover magical places to explore in Sedona known only by locals.'],['Bottled water'],[],[],"Departure pointSedona Public Library, White Bear Rd 3250, Sedona, 86336Meet at the Sedona Libary parking lot. I have a White KIA Soul,"
Whole-Day Sedona Vortex Experience,"This tour gives travelers a unique opportunity to visit multiple vortex sites and see Sedona from the most magnificent view points in one day. You will hike, meditate, do some yoga, honor this sacred land with spiritual ceremonies, and bless your intentions to sprout using potent energy of Sedona's vortexes.It is one of the best kind of experiences to share with your loved ones if you want to deepen your loving bond with them.We will share the best we know about this area and make sure you feel like a honored member of our Tribe.",[],"['Even though we have bottled water, we advise you to bring your reusable bottles if you have them with you. We recycle, yet it is better for environment if we use less of disposable plastic bottles.', 'We will share with you home-made gluten-free cookies, chocolate truffles and herbal tea.', 'This tour includes a healthy organic lunch with a beautiful view. Please let us know about your diet and if you have any food allergies or sensitivities.']",,[],[''],"Departure pointSedona Public Library, White Bear Rd 3250, Sedona, 86336Please park on the left side of the parking lot going towards the exit."
2 Hour Sedona Private Jeep Tour to Connect with Mother Earth,Ride in the comfort of a private open-air jeep on paved roads leading to an inflow vortex in the heart of Sedona. This tour offers time for reflection and guided meditation in the serenity of a private garden with a medicine wheel and stone circle specifically designed to deepen people's connection to nature in their inner wisdom.,[],"['Digital Copy of Scientific Vortex Information by Pete A. Sanders, Jr.', 'All Fees and Taxes', 'Professional Guide']",['Gratuity for your Guide/Driver'],[],[],"Departure point2900 W State Rte 89A, W State Rte 89A 2900, Sedona, 86336Our tour center is located close to the trails on the West side of Sedona. This allows us to get you on the trails faster so you can experience more beauty and adventure!"
Infinite Connection: 2 Hour Jeep Ride through Secret Mountain Wilderness,"Embark on an offroad journey into Sedona's red rock landscapes and dive into the mysteries surrounding the Red Rock Secret Mountain Wilderness. During this two-hour private tour, your guide will take you places known for their vortex energies and teach you ways to experience them. You will also learn about plants, animals, history and why this area is considered a window to other worlds.",[],"['Digital Copy of Scientific Vortex Information by Pete A. Sanders, Jr.', 'All Fees and Taxes', 'Professional Guide']",['Gratuity for your Guide/Driver'],[],[],"Departure point2900 W State Rte 89A, W State Rte 89A 2900, Sedona, 86336Our tour center is located close to the trails on the West side of Sedona. This allows us to get you on the trails faster so you can experience more beauty and adventure!"
Pedal and Paddle Wine Tour in Arizona,"The unique water and wine adventure along the Verde River through the Alcantara Vineyard with an informative tour of the vineyard, wine tasting, and barrel room. Followed by a river float trip along the canyons of the Verde River ending at the Alcantara Vineyard with a wine tasting.",[],"['Shuttle guide avaliable for all your services and information', 'Inflatable Kayak', 'Air-conditioned vehicle', 'River safety and paddle instructions by your shuttle guide.', 'Use of bicycle', 'Wine Tasting $20 credit in the vineyard', 'Shuttle services to the River Access Point.']",['Gratuities'],[],[],"Departure point3499 S Confluence Wy, S Confluence Wy 3499, Cottonwood, 86326Follow the signs for Verde Adventures Parking."
Pensacola Beach Jolly Dolphin Cruise and Scenic Bay Tour,"Experience good times and Jollification aboard the Jolly Dolphin! The 42' tritoon vessel features full shade, comfortable padded seats, and a restroom aboard. The boat carries up to 28 guests, so it is less crowded than the average tour boat. Your Captain and Crew are friendly, experienced guides who will tell you all about the dolphins, wildlife and area attractions. They truly enjoy their jobs and sharing the beauty of the Gulf Coast with guests.*PLEASE NOTE: ALL CRUISES ARE SUBJECT TO WEATHER AND WATER CONDITIONS. WE ATTEMPT TO GIVE ADVANCE NOTICE IF WE NEED TO CANCEL, THOUGH THIS IS NOT ALWAYS POSSIBLE, DUE TO EVER CHANGING WEATHER AND WATER CONDITIONS. CANCELLED BOOKINGS DUE TO WEATHER WILL BE RESCHEDULED OR REFUNDED IN FULL.",[],"['Bottled water', 'Restroom on board']",['Gratuities'],[],"['4.9 · Exceptional(146 reviews)See all reviews', '4.9 · Exceptional(146 reviews)See all reviews', '4.9 · Exceptional(146 reviews)', 'Good value4.0Facilities3.8Quality of service4.2Ease of access4.0', 'Good value4.0Facilities3.8Quality of service4.2Ease of access4.0', 'Good value4.0', 'Good value4.0', 'Good value', 'Good value', '4.0', '4.0', '', 'Facilities3.8', 'Facilities3.8', 'Facilities', 'Facilities', '3.8', '3.8', '', 'Quality of service4.2', 'Quality of service4.2', 'Quality of service', 'Quality of service', '4.2', '4.2', '', 'Ease of access4.0', 'Ease of access4.0', 'Ease of access', 'Ease of access', '4.0', '4.0', '']","Departure point655 Pensacola Beach Blvd, Pensacola Beach Blvd 655, Villa Sabine, Pensacola Beach, 32561Park in the large gravel lot next to Aloha Liquors, then walk towards the water and down the sidewalk until you get to the Jolly Dolphin. Check in with the Captain and Crew 15 minutes prior to the cruise at the boat. LATE ARRIVALS/NO SHOWS WILL NOT BE REFUNDED."
Frisky Mermaid Public Dolphin + Sightseeing Cruise Up to 49 Pax,"You will have a mer-mazing time on this 1 1/2 - 2 hour dolphin cruise aboard the Frisky Mermaid. Cruise through the waters around Pensacola Beach searching for dolphins and other marine and wildlife. Your USCG Captain & Mermaid Crew will give you some FINtastic facts and point out areas of interest along the way. Want to beat the heat and the crowds? Choose the Early Bird Special when the waters are calmer and it is easier to spot wildlife. Or, finish off your day and wind down with us while you enjoy one of our magical sunsets. FUN for all ages!MAKE SURE TO VIEW DETAILS ON YOUR TICKET - every passenger 1 day - 100 years old require a ticket.",[],['Restroom on board'],"['No coolers allowed, food & bev available for purchase onboard.', 'No parking on site. Available at Casino Beach or across the street sound side.', 'Pets are not allowed on ticketed tours.']",[],"['4.7 · Exceptional(97 reviews)See all reviews', '4.7 · Exceptional(97 reviews)See all reviews', '4.7 · Exceptional(97 reviews)', 'Good value5.0Facilities4.7Quality of service5.0Ease of access5.0', 'Good value5.0Facilities4.7Quality of service5.0Ease of access5.0', 'Good value5.0', 'Good value5.0', 'Good value', 'Good value', '5.0', '5.0', '', 'Facilities4.7', 'Facilities4.7', 'Facilities', 'Facilities', '4.7', '4.7', '', 'Quality of service5.0', 'Quality of service5.0', 'Quality of service', 'Quality of service', '5.0', '5.0', '', 'Ease of access5.0', 'Ease of access5.0', 'Ease of access', 'Ease of access', '5.0', '5.0', '']","Departure point701 Pensacola Beach Blvd, Pensacola Beach Blvd 701, Villa Sabine, Gulf Breeze, 32561Behind Shaggy’s Waterfront Bar & Grill Pensacola Beach
NO REFUNDS for late arrivals. No parking on site, parking is available at Casino Beach or across from Shaggy's on the sound side, use crosswalk."
Pensacola Beach Lit Kayak Tour at Night,"This night-time paddling tour will take you to experience the waters of Pensacola Bay in an LED-lit kayak.  You will start your kayak adventure after wearing the life vests. After gearing up, you will have the opportunity to paddle away under the stars in an innovative transparent kayak fitted with waterproof lights. Your guide will help you comfortably navigate through the calm waters.","['Chance to explore Pensacola Beach in a transparent LED-lit kayak', 'Opportunity to have a memorable paddling experience under the stars', 'Guided tour to help you in navigation and for a better experience']","['Paddling equipment', 'Life vests', 'Guide services']",,['Please arrive at least 15 minutes before the activity starts.'],"['Participants must be at least 18 years old to use the paddleboard.\rChildren aged nine years and below can go in kayaks as they are double kayaks.\xa0\rThe minimum weight to participate in this activity is approximately 14 kg, with an adult participant in the same vessel.\rChildren aged 10–17 years can rent a kayak solo with parental consent.\rPlease dress in accordance with the activity. It is recommended to wear a swim suit or board shorts and cover-ups or raincoats in cool weather. Please bring a change of clothes and a towel. Refrain from wearing shoes in the kayak.\rShow more', 'Show more']","Pensacola Beach Lit Kayak Tour at Night165 Fort Pickens Rd, Gulf Breeze, Pensacola, FL, FL 32561"
Three-hour Tiki Cruise Tour,"On this cruise tour, you will explore Pensacola Beach, Little Sabine Lake and Santa Rosa Beach for three hours aboard a tiki boat. Departing from a dock in Pensacola, you will embark on a route that will take you to discover this unique area, with a chance to swim and visit different restaurants and bars in the bay. You will also have the possibility to bring your own drinks, snacks, floats and music to play on the boat's Bluetooth stereo system.","['Three hours to explore a unique setting aboard a tiki boat', 'Opportunity to swim and visit different restaurants and bars', 'Chance to bring your own drinks, snacks, floats and music']","['Electric pump for floats', 'Bottle of  water', 'Cooler', 'Bluetooth stereo system']",['Drinks and snacks'],"['Accessible to pushchairs/prams', 'Service animals welcome', 'Public transport links nearby', ""Infants must sit on an adult's lap""]","['Suitable for all fitness levels', 'Suitable for all fitness levels']","Departure point655 Pensacola Beach Blvd, Villa Sabine, Pensacola Beach, FL, 32561This is where you can find the tour provider's dock. On arrival, walk to the tikis and stand by until the captain calls your name to board."
